Gene_acc,PG.ProteinAccessions,WT1,WT2,WT3,11-1,11-2,11-3,Desc
2516,Tb927.11.6780:mRNA-p1,446763.90625,447287.15625,455311.84375,419424.96875,341747.125,438860.625,"regulator of chromatin condensation, putative"
2517,Tb927.11.6790:mRNA-p1,127072.8046875,144784.03125,133253.96875,182964.671875,194167.359375,198570.1875,Nucleolar protein 89
2518,Tb927.11.6810:mRNA-p1,13144.3818359375,8019.52587890625,4897.8515625,18218.435546875,12253.1875,16876.390625,"tubulin-tyrsoine ligase-like protein, putative"
2519,Tb927.11.6820:mRNA-p1,138191,165653.21875,169772.9375,179387.53125,186715.046875,159712.5,"hypothetical protein, conserved"
2520,Tb927.11.6830:mRNA-p1,242311.0625,150610.0625,196221.5625,233271.234375,188873.03125,267623.15625,"Domain of unknown function(DUF2779), putative"
2521,Tb927.11.6840:mRNA-p1,192118.375,197459.640625,172519.515625,153461.828125,165719.390625,155865.609375,"hypothetical protein, conserved"
2522,Tb927.11.6850:mRNA-p1,176343.125,91926.328125,87786.046875,371349.53125,319415.5,352464.0625,"Optic atrophy 3 protein (OPA3), putative"
2523,Tb927.11.6870:mRNA-p1,7896992,7215744,6880770.5,7047643,8183481.5,7959823,14-3-3 protein 2
2524,Tb927.11.6910:mRNA-p1,589824.875,210365.15625,341212.59375,315152.5,215000.140625,458690.21875,"hypothetical protein, conserved"
2525,Tb927.11.6920:mRNA-p1,21123.380859375,21356.435546875,17506.85546875,16678.865234375,12439.5595703125,11224.650390625,"hypothetical protein, conserved"
2527,Tb927.11.6940:mRNA-p1,17891.2578125,Filtered,Filtered,Filtered,Filtered,1927.7298583984375,"hypothetical protein, conserved"
2528,Tb927.11.6960:mRNA-p1,110535.921875,71896.4375,63801.24609375,66354.453125,61464.203125,72414.3359375,"ATG16/SAP18/CVT11/APG16, putative"
2529,Tb927.11.6970.2:mRNA-p1,151424.75,139104.140625,95648.796875,170218.15625,170395.015625,159408.078125,NADH-cytochrome b5 reductase-like protein
2530,Tb927.11.6980:mRNA-p1,252689.046875,159572.828125,147363.640625,178989.78125,208311.4375,162708.40625,"Phosphoenolpyruvate carboxykinase, related"
2531,Tb927.11.700:mRNA-p1,40019.0234375,32542.013671875,26535.890625,43165.34765625,67396.078125,93961.34375,"hypothetical protein, conserved"
2532,Tb927.11.7010:mRNA-p1,48660.20703125,50757.2890625,51504.0625,42477.98828125,49281.58984375,44204.0625,"Calcium/calmodulin-dependent protein kinase kinase, putative"
2533,Tb927.11.7020:mRNA-p1,3334474.5,2574293,2367259.25,4135017.75,2907263.25,2586122.75,"proteasome alpha 7 subunit, putative"
2534,Tb927.11.7040:mRNA-p1,163365.625,149799.5625,133960.65625,168090.9375,198000.84375,199192.5,"pterin-4-alpha-carbinolamine dehydratase, putative"
2535,Tb927.11.7050:mRNA-p1,321644.9375,247952.4375,280678.90625,248096.65625,203905.6875,190418.359375,"PA domain containing protein, putative"
2536,Tb927.11.7060:mRNA-p1,1600724,1632442.125,1672517.125,1652698,2006540.375,1733153.625,acidocalcisomal pyrophosphatase
2537,Tb927.11.7080:mRNA-p1,863524.625,1089847.75,1168525,733868.875,966059,820104.0625,acidocalcisomal pyrophosphatase
2538,Tb927.11.710:mRNA-p1,360259.15625,371322.65625,337178.25,361686.53125,371907.84375,377099.25,"SCAMP family, putative"
2539,Tb927.11.7100:mRNA-p1,1502289.625,1480262.125,1402914.75,1240483,1343170.75,1333726.375,"cytoplasmic translation machinery associated protein, putative"
2540,Tb927.11.7110:mRNA-p1,Filtered,479.5640563964844,Filtered,Filtered,Filtered,Filtered,"myotubularin-associated protein, putative"
2541,Tb927.11.7120:mRNA-p1,57905.95703125,49530.80078125,46362.6171875,40937.234375,41475.5390625,48533.18359375,"hypothetical protein, conserved"
2542,Tb927.11.7130:mRNA-p1,42277.53515625,237451.96875,350145.75,157571.8125,154817.859375,330904.0625,"hypothetical protein, conserved"
2543,Tb927.11.7140:mRNA-p1,725000.1875,823033.1875,766304.875,635217.6875,737760.875,680117.6875,"cell cycle sequence binding phosphoprotein (RBP33), putative"
2544,Tb927.11.7150:mRNA-p1,746591.625,701313.75,651724,599840.625,620095.4375,669189.8125,NGG1 interacting factor 3-like
2545,Tb927.11.7160:mRNA-p1,191632.609375,177624.75,198019.75,225754.78125,201645.4375,210946.796875,"cdc2-related kinase 8, putative"
2546,Tb927.11.7170:mRNA-p1,3991284.25,4078813,3485815.5,2685342.5,3049980,2683793,seryl-tRNA synthetase
2547,Tb927.11.7180:mRNA-p1,13132.8564453125,22512.171875,24900.552734375,37437.671875,29480.95703125,27106.970703125,"MORN repeat, putative"
2548,Tb927.11.7190.1-p1,46313.90625,39125.51953125,19724.38671875,36452.72265625,24666.71875,22477.646484375,hypothetical protein
2549,Tb927.11.720:mRNA-p1,58278.4453125,73122.4765625,50054.38671875,138032.234375,120895.6875,113855.5234375,"hypothetical protein, conserved"
2550,Tb927.11.7200:mRNA-p1,33801.6171875,38847.828125,42569.046875,47919.640625,55174.359375,77539.6875,"GRIP domain containing protein, putative"
2551,Tb927.11.7210:mRNA-p1,1272476.375,1273511.5,1295393,1213322.875,1154008.5,1375836.75,"eukaryotic translation initiation factor 2-alpha kinase 1, putative"
2552,Tb927.11.7220:mRNA-p1,219642.40625,291903.6875,264964.75,273570.28125,255350.9375,286825.46875,"neurobeachin/beige protein, putative"
2553,Tb927.11.7330:mRNA-p1,292461.125,261407.78125,286407.875,312262.5625,318235.15625,309250.5625,"hypothetical protein, conserved"
2554,Tb927.11.7350:mRNA-p1,185996.328125,178933.875,251987.609375,355727.25,381610.4375,308256.0625,Histone H2B variant V
2555,Tb927.11.7360:mRNA-p1,174288.296875,166392.140625,165016.59375,153297.234375,168771.6875,159127.609375,"palmitoyl acyltransferase 9, putative"
2556,Tb927.11.7370:mRNA-p1,206745.5625,187931.46875,184635.140625,181169.78125,158672.0625,174005.921875,"haloacid dehalogenase hydrolase, putative"
2557,Tb927.11.7380:mRNA-p1,9103546,9800419,10038564,10343863,10779525,11243377,"glycerol-3-phosphate dehydrogenase (FAD-dependent), mitochondrial"
2558,Tb927.11.740:mRNA-p1,27026248,33214400,31512306,27161438,29120594,22944854,eukaryotic translation initiation factor 5A
2559,Tb927.11.7410:mRNA-p1,391409.53125,433427.9375,422850.4375,279835.5625,286230.53125,309423.3125,"MSP-A, putative"
2560,Tb927.11.7420:mRNA-p1,701455.0625,696329.75,732827.875,652634.125,655854.8125,652377.5,phosphoadenosine phosphosulfate reductase-like protein
2561,Tb927.11.7430:mRNA-p1,271197.625,278710.4375,267079.3125,249510.15625,293218.59375,292791.84375,"hypothetical protein, conserved"
2562,Tb927.11.7440:mRNA-p1,103865.015625,64020.87109375,52934.6484375,69795.75,75597.453125,83241.359375,"hypothetical protein, conserved"
2563,Tb927.11.7450:mRNA-p1,12228.087890625,15444.46875,16009.5576171875,7900.53369140625,8204.103515625,7680.9736328125,Component of motile flagella 71
2564,Tb927.11.7460:mRNA-p1;Tb927.11.7510:mRNA-p1,60822216,64557388,69515424,57700928,61964528,59806324,"luminal binding protein 1 (BiP), putative"
2565,Tb927.11.7470:mRNA-p1,95647.5546875,108649.765625,105574.640625,133167.5,107350.2734375,105491.828125,"hypothetical protein, conserved"
2566,Tb927.11.7475:mRNA-p1,179008.265625,175121.125,159793.578125,133173.09375,146627.84375,130201.1171875,"AN1-like Zinc finger containing protein, putative"
2567,Tb927.11.7480.1:mRNA-p1;Tb927.11.7480.2:mRNA-p1,910361.625,868606.4375,888990.3125,1041004.9375,1103851,1115705.125,"vacuolar type h+ ATPase subunit, putative"
2568,Tb927.11.750:mRNA-p1,80684.0078125,99990.8125,85827.125,111418.4375,114649.25,108299.984375,"DNA repair protein, putative"
2569,Tb927.11.7520:mRNA-p1,673238,698832.5625,712476,469125.125,473094.875,520871.15625,"hypothetical protein, conserved"
2570,Tb927.11.7530:mRNA-p1,608638.5,565220.4375,515025.59375,436889.71875,463773.125,486480.4375,"long-chain-fatty-acid-CoA ligase, putative"
2571,Tb927.11.7550:mRNA-p1,1026134.75,887957.25,797223.8125,1030151.6875,1232972.25,1072014.625,"hypothetical protein, conserved"
2572,Tb927.11.7560:mRNA-p1,3221892,3654197.75,3399298,3045167.75,3783726.5,3210113.5,Component of motile flagella 15
2573,Tb927.11.7570:mRNA-p1,224719.09375,223187.75,203354.828125,228734.75,277154.125,272332.53125,"ATP-grasp domain containing protein, putative"
2574,Tb927.11.7580:mRNA-p1,Filtered,6885.78662109375,Filtered,Filtered,Filtered,4985.94970703125,"hypothetical protein, conserved"
2575,Tb927.11.7590:mRNA-p1,10704.1875,58151.1796875,57730.27734375,81119.0078125,65921.0546875,64536.3515625,"hypothetical protein, conserved"
2576,Tb927.11.760:mRNA-p1,2925901.75,3270303.75,2763586.75,2301092.25,2826919,2811231,"protein phosphatase 2C, putative"
2577,Tb927.11.7600:mRNA-p1,109923.4375,142055.265625,128800.21875,106782.046875,89835.71875,82110.2421875,"hypothetical protein, conserved"
2579,Tb927.11.7620:mRNA-p1,375171.1875,367743.34375,388328.46875,456737.84375,467028.0625,561327.1875,"MSP-A, putative"
2580,Tb927.11.7670.1-p1,1907959.5,377545.90625,257798.65625,2226178,2562036.25,1123344,"Cornifin (SPRR) family, putative"
2581,Tb927.11.7675:mRNA-p1;Tb927.11.7685:mRNA-p1,1357530.25,1503651.625,1359697.125,926931.25,900931.6875,821150.8125,ribosomal protein S10p/S20
2582,Tb927.11.770.1:mRNA-p1;Tb927.11.770.2:mRNA-p1,278821.21875,255717.28125,252238.546875,210928.203125,201199.546875,203726.234375,"hypothetical protein, conserved"
2583,Tb927.11.7702:mRNA-p1,238570.53125,207741.28125,194944.78125,167938.125,181934.4375,170417.5625,U6 snRNA-associated Sm-like protein LSm5
2584,Tb927.11.7707:mRNA-p1,478525.71875,414629.9375,383507.375,333865.75,393095.84375,365399.65625,"Tctex-1 family, putative"
2585,Tb927.11.7710.1-p1,336158.59375,353827.3125,374404.84375,506539.53125,553911,508118.6875,"Gp63-1 surface protease homolog, putative"
2586,Tb927.11.7750:mRNA-p1,92359.6796875,101040.75,119856.4296875,199191.609375,217129.21875,200087.78125,"MSP-A, putative"
2587,Tb927.11.7770:mRNA-p1,72271.8984375,50561.3671875,169615.75,92262.5078125,95941.53125,104985.6171875,oxidoreductase-like protein
2588,Tb927.11.7780:mRNA-p1,1164519.875,1030814.75,1083068.75,1010964.625,1217188.375,1175678.75,Mitochondrial import receptor subunit ATOM46
2589,Tb927.11.7800:mRNA-p1,113203.7734375,120076.0625,93075.734375,62016.7421875,65065.94921875,63437.859375,"hypothetical protein, conserved"
2590,Tb927.11.7820:mRNA-p1,281739.8125,232980.265625,229908.203125,201574.96875,211318.875,188470.109375,"endonuclease/exonuclease/phosphatase, putative"
2591,Tb927.11.7830:mRNA-p1,97871.125,829050,653272.5625,95973.5546875,77320.46875,365562.125,"hypothetical protein, conserved"
2592,Tb927.11.7840:mRNA-p1,1566732.5,1514325.5,1338763.875,1355717.375,1536947.875,1290041.875,ribonucleoside-diphosphate reductase large chain
2593,Tb927.11.7850:mRNA-p1,160730.8125,178814.8125,166702.6875,221296.859375,180790.234375,228513.90625,"hypothetical protein, conserved"
2594,Tb927.11.7860:mRNA-p1,157210.8125,127964.078125,164074.234375,156993.09375,125134.6875,178462.28125,DNA replication licensing factor MCM2
2595,Tb927.11.7890:mRNA-p1,213319.171875,552307.3125,461563.5,274653,366146.1875,364309.53125,zinc finger CCCH domain containing protein 44
2596,Tb927.11.7900:mRNA-p1,2635263.5,5151219,4681036,4457401.5,5676287,4836486.5,mitochondrial RNA binding protein 16
2598,Tb927.11.7930:mRNA-p1,123018.2109375,120970.8203125,111353.0390625,197887.125,178285.96875,132716.09375,"RNA polymerase B subunit RPB8, putative"
2599,Tb927.11.7940:mRNA-p1,214544.46875,198070.125,172993,182392.234375,137102,185984.171875,"calmodulin, putative"
2600,Tb927.11.7960:mRNA-p1,286986.34375,300680.375,364984.46875,444999.96875,479199.625,443196.59375,kinetoplast poly(A) polymerase 1
2602,Tb927.11.800:mRNA-p1,2038405.125,2024086,1725424.125,1187145.5,1776182.5,1403515.125,"prefoldin subunit, putative"
2603,Tb927.11.8030:mRNA-p1,113402.1484375,64301.92578125,61444,146246.796875,114874.90625,149407.875,"hypothetical protein, conserved"
2605,Tb927.11.8050:mRNA-p1,59734.01171875,66877.515625,79166.90625,77851.734375,62371.9609375,62454.58203125,"Sas10/Utp3/C1D family/Sas10 C-terminal domain containing protein, putative"
2606,Tb927.11.8060:mRNA-p1,3901981.5,2596415.5,1746766.875,2755972,2836509.75,2809496,"SNARE associated Golgi protein, putative"
2607,Tb927.11.8070:mRNA-p1,71370.25,73319.5625,84422.015625,121565.1015625,64630.78515625,74039.75,"Domain of unknown function (DUF4539), putative"
2608,Tb927.11.8080:mRNA-p1,125082.859375,143999.859375,135225.71875,161586.1875,144489.65625,166198.734375,"btb/poz domain containing protein, putative"
2609,Tb927.11.8090:mRNA-p1,1845333.75,1888114.5,1770784.625,1250316,1693060.125,1437867.25,"protein phosphatase 1, putative"
2610,Tb927.11.810:mRNA-p1,694018.625,617605.9375,705074.75,650125.9375,593841.375,644916.625,"hypothetical protein, conserved"
2611,Tb927.11.8100:mRNA-p1,133891.046875,148034.140625,112780.296875,56558.7265625,62674.0859375,62301.60546875,"Ankyrin repeats (3 copies), putative"
2612,Tb927.11.8120:mRNA-p1,560121.8125,663763.5625,665047.5625,618901.125,638328.625,595590.75,"protein transport protein SEC13, putative"
2613,Tb927.11.8140:mRNA-p1,168095.84375,171000.234375,163095.484375,100396.296875,218591.8125,183406.46875,"ER lumen retaining receptor protein, putative"
2614,Tb927.11.8150:mRNA-p1,891021.75,764320.5625,268864.09375,769395.375,236040.625,262459.125,"ULK family pseudokinase, putative"
2615,Tb927.11.8160:mRNA-p1,242942.125,449743.625,425351.15625,519558.3125,544048.0625,515114.15625,"dynein heavy chain, putative"
2617,Tb927.11.8180:mRNA-p1,573658.6875,589970.5625,434528.75,768244.1875,860753.4375,858159.0625,"hypothetical protein, conserved"
2618,Tb927.11.8185:mRNA-p1,180710.3125,186421.0625,150152.875,169259.96875,219323.0625,194285.859375,"Zinc finger, C3HC4 type (RING finger) containing protein, putative"
2619,Tb927.11.8190:mRNA-p1,236666.453125,250372.875,229972.484375,184453.015625,210089.65625,209813.546875,DNA repair protein RAD51
2620,Tb927.11.8200:mRNA-p1,3841283,4961779,4532004,2909923,2751239,2609726,"ribosomal protein S26, putative"
2621,Tb927.11.8210:mRNA-p1,1698828.25,2796125.25,2103570.75,2991593.5,4210589,2570343.75,RAD50 DNA repair-like protein
2622,Tb927.11.8220:mRNA-p1,123822.8203125,110718.2265625,109612.6875,110415.875,84499.890625,112059.765625,aurora B kinase
2623,Tb927.11.8230:mRNA-p1,931049.875,935485.5,941535.8125,767249.625,794006.375,804961.4375,"hypothetical protein, conserved"
2625,Tb927.11.8250:mRNA-p1,212834.75,291658.6875,263863.53125,246670.765625,278149.625,263149.5625,"hypothetical protein, conserved"
2626,Tb927.11.8260:mRNA-p1,1263380.375,1503207.25,1330724.75,1528473.75,1636733,1709153,carbonic anhydrase-like protein
2627,Tb927.11.8270:mRNA-p1,130064.3515625,167508.0625,277852.96875,187768.03125,257386.5,154155.015625,"hypothetical protein, conserved"
2628,Tb927.11.8280:mRNA-p1,58262.7265625,69983.25,62406.4609375,37819.4453125,45863.67578125,39758.796875,"hypothetical protein, conserved"
2629,Tb927.11.8290:mRNA-p1,247985.171875,243116.78125,226891.09375,221755.21875,196442.671875,221781.515625,"DIS3-like exonuclease, putative"
2630,Tb927.11.830:mRNA-p1,36046.6953125,17460.431640625,11627.818359375,14973.27734375,15056.1865234375,14692.7275390625,"hypothetical protein, conserved"
2631,Tb927.11.8300:mRNA-p1,138631.0625,158539.5,152917.15625,112115.6640625,100076.4609375,115260.6640625,"hypothetical protein, conserved"
2632,Tb927.11.8310:mRNA-p1,323601.46875,304951.25,303119.03125,256264.625,253540.890625,311411.34375,"class I transcription factor A, subunit 4"
2633,Tb927.11.8320:mRNA-p1,259764,328968.5625,712320.5,162897.1875,188657.4375,205146.390625,"hypothetical protein, conserved"
2634,Tb927.11.8350:mRNA-p1,385429.28125,350343.4375,316688.3125,293532.1875,326273.40625,305354.625,"katanin p60 ATPase containing subunit A, putative"
2635,Tb927.11.8370:mRNA-p1,101360.8984375,78048.5625,75902.4609375,91753.03125,88853.640625,82397.0859375,Nucleus and spindle associated protein 1
2636,Tb927.11.8380:mRNA-p1,1798384.125,1796329.75,1666079.875,1803604.875,2017603.375,1863427.5,"NADPH--cytochrome P450 reductase, putative"
2637,Tb927.11.8390:mRNA-p1,27467.296875,36486.6875,20400.78515625,28542.892578125,23136.470703125,21364.32421875,"hypothetical protein, conserved"
2638,Tb927.11.840.1-p1;Tb927.11.840.2-p1,253678.578125,298954.8125,328147.84375,436367.125,451533.875,450425.3125,"sodium/hydrogen exchanger, putative"
2639,Tb927.11.8410:mRNA-p1,21202.115234375,21231.455078125,19077.318359375,13920.470703125,13740.400390625,23799.86328125,"hypothetical protein, conserved"
2641,Tb927.11.8430:mRNA-p1,157101.3125,51215.03125,33896.29296875,44300.80859375,49458.5859375,44901.3828125,"hypothetical protein, conserved"
2642,Tb927.11.8440.2:mRNA-p1,3967920.5,3540857.75,3297306.75,3361066.25,3607159,3291711,"haloacid dehalogenase-like hydrolase, putative"
2643,Tb927.11.8450:mRNA-p1,421533.09375,400216.3125,385759.53125,322226.0625,429875.78125,431789.71875,"Amastin surface glycoprotein, putative"
2645,Tb927.11.850:mRNA-p1,353003.59375,335404.6875,325332.15625,379702.15625,359772,510783.78125,"Atypical serine/threonine protein kinase BUD32, putative"
2646,Tb927.11.860:mRNA-p1,118278.578125,232232.203125,58738.36328125,395798.9375,69664.953125,935406.125,"leucine-rich repeat protein (LRRP), putative"
2647,Tb927.11.870:mRNA-p1,277869.875,246986.4375,220436.234375,175255.875,209896.484375,249019.265625,mitochondrial ribosomal protein l23
2648,Tb927.11.8700:mRNA-p1,61983.78125,78624.359375,63333.83203125,88202.6640625,92747.0078125,128615.9140625,"hypothetical protein, conserved"
2651,Tb927.11.8750:mRNA-p1,60366.21484375,67160.0625,53516.5625,46595.9921875,44320.953125,51799.10546875,"hypothetical protein, conserved"
2652,Tb927.11.8770:mRNA-p1,3575282,3414172.75,2924802.5,2413854,2643550.75,2704329,"ATP-dependent RNA helicase FAL1, putative"
2653,Tb927.11.8780:mRNA-p1,258139.296875,265245.5,83066.7890625,70481.5078125,70958.828125,71081.4921875,"hypothetical protein, conserved"
2654,Tb927.11.8790:mRNA-p1,260824.171875,275587.125,240226.3125,223903.625,268433.34375,231440.625,"target SNARE, putative"
2655,Tb927.11.880:mRNA-p1,52299712,48067680,46749564,39430968,45443972,41825256,cyclophilin a
2656,Tb927.11.8800:mRNA-p1,291212.75,298976.0625,328893.53125,368116.96875,420891.84375,423109.21875,"hypothetical protein, conserved"
2657,Tb927.11.8820:mRNA-p1,440099.71875,487692.9375,502169.3125,526071,481550.25,491057.59375,"glutathionylspermidine synthetase, putative"
2658,Tb927.11.8830:mRNA-p1,30669.40234375,33005.60546875,25397.578125,53229.03515625,49908.1328125,62432.5,Enriched in surface-labeled proteome protein 2
2659,Tb927.11.8860:mRNA-p1,589044.3125,228340.953125,116964.3671875,227943.796875,81742.796875,343626.09375,"CEP76 C2 domain containing protein, putative"
2660,Tb927.11.8870:mRNA-p1,338975.53125,341171.46875,300324.875,234156.234375,238097.953125,224350.4375,"DEAD-box ATP-dependent RNA helicase, mitochondrial"
2661,Tb927.11.8880:mRNA-p1,656739.625,688661.1875,724240,712660.1875,626352.125,674958.5,"tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family, putative"
